Total_Stops,Day_of_journey,month_of_journey,Arrival_hour,Arrival_min,Dep_hour,Dep_min,Airline_Air India,Airline_GoAir,Airline_IndiGo,Airline_Jet Airways,Airline_Jet Airways Business,Airline_Multiple carriers,Airline_Multiple carriers Premium economy,Airline_SpiceJet,Airline_Trujet,Airline_Vistara,Airline_Vistara Premium economy,Source_Chennai,Source_Delhi,Source_Kolkata,Source_Mumbai,Destination_Cochin,Destination_Delhi,Destination_Hyderabad,Destination_Kolkata,Destination_New Delhi,Duration_hours,Duration_mins
1,6,6,23,0,9,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,15
0,27,5,19,45,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,21,5,19,0,11,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,30
1,15,6,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0
1,6,9,21,0,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10
1,27,3,15,30,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,30
1,15,6,22,25,17,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,20
2,3,6,19,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,38,15
0,15,6,20,45,17,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,18,3,12,5,9,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,35
0,3,1,12,55,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,21,5,4,25,14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,25
1,3,6,9,0,16,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,5
2,6,1,4,25,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,50
0,6,1,3,15,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,27,5,4,25,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,30
2,18,5,18,30,8,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,10
1,15,5,19,10,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,10
1,3,6,10,25,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,45
2,18,5,12,30,16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,45
1,3,12,12,15,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,30
1,5,6,23,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,30
1,6,6,1,30,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,0
2,21,5,12,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,0
2,6,12,13,45,17,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,15
1,15,5,12,0,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,30
2,6,6,4,25,9,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
1,21,3,15,30,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,30
0,4,12,8,45,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
2,27,6,12,35,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,25
2,21,5,19,0,13,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,35
1,27,5,19,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0
1,3,1,1,35,19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,35
0,18,5,8,30,7,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,25
1,6,12,8,15,13,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
2,3,9,4,25,8,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,5
1,27,6,10,5,5,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,55
0,6,9,20,5,17,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,20
0,4,9,19,50,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,24,5,20,5,17,45,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,20
1,5,9,1,30,16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,30
1,3,1,18,35,13,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,55
0,6,6,11,20,8,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
0,4,1,15,50,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,27,5,19,0,2,15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,45
2,21,5,19,15,13,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,29,55
0,3,12,16,55,14,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
0,24,6,4,15,1,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
2,27,5,7,40,10,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,45
0,5,1,21,5,19,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
2,6,6,20,25,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,35
0,24,3,14,35,11,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55
2,6,1,1,30,17,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,40
1,27,6,12,10,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,5
1,4,3,9,25,17,20,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,5
1,5,9,9,25,12,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,55
0,4,6,17,45,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,5,6,4,40,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
1,21,3,18,50,17,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,20
0,5,9,11,20,8,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
0,27,4,7,15,4,40,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,24,3,22,10,20,20,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,25,50
2,21,3,4,25,10,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,40
0,4,3,9,40,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,40
1,6,12,20,45,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,15
0,15,6,14,15,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
2,6,12,4,25,6,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,40
1,27,3,21,0,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10
0,18,6,7,40,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20
1,5,1,10,5,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,0
1,24,3,16,20,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,10
1,18,5,4,25,22,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,35
2,6,9,5,25,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,25
1,18,5,9,25,12,30,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,55
2,6,12,4,25,9,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,45
1,5,1,13,0,8,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,50
1,4,1,12,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
1,5,1,22,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,30
1,24,3,23,15,20,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26,45
1,5,6,12,0,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,55
0,27,6,9,30,6,55,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,21,5,19,10,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,35
0,6,6,8,35,5,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,40
1,18,5,21,5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,5
1,6,9,18,15,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,50
0,27,3,7,40,6,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,20
0,4,6,22,25,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,4,1,22,55,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,45
1,5,1,17,35,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,15
0,6,3,8,50,5,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
0,21,3,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,6,9,9,45,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
2,3,9,19,15,10,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,32,20
0,21,6,17,40,14,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,24,5,14,25,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,50
1,27,3,19,15,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,25
1,6,1,19,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
2,24,5,5,25,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19,25
2,18,5,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
1,27,3,4,25,9,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18,30
0,3,9,8,0,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,15,5,12,35,4,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,40
1,21,5,12,35,20,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,40
2,6,6,4,25,11,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,40
0,5,12,14,45,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,24,3,12,30,9,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,55
2,3,6,16,55,13,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,25
2,3,3,19,15,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,0
1,27,4,16,10,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,9,0
1,21,3,9,25,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27,20
1,5,9,22,30,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,10
1,21,5,6,50,5,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,35
2,6,3,19,15,7,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,5
0,27,6,14,20,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,50
1,21,5,4,25,21,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,35
1,21,3,13,20,4,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,35
1,24,3,22,35,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,10
0,24,3,4,25,2,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,5,12,23,35,9,35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0
1,3,6,9,0,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,20
0,15,5,19,50,17,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,35
1,21,5,21,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,0
1,18,5,22,35,14,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,30
1,3,3,9,25,9,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,40
1,3,6,19,45,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,24,0
1,15,5,22,5,15,45,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,20
0,27,5,21,10,18,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,5
2,21,5,12,10,6,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,35
1,27,5,19,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0
2,21,5,23,15,14,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,45
1,15,6,19,15,7,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,45
0,21,3,0,55,22,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,45
2,3,3,22,10,5,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,20
2,21,3,4,25,19,10,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,33,15
1,27,5,12,35,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,35
1,3,1,9,15,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,10
0,4,9,18,45,15,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,4,6,1,30,20,25,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,5
1,24,6,21,0,9,15,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,45
2,6,9,13,45,9,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28,20
1,3,6,18,50,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,50
2,21,3,4,25,18,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
1,21,5,4,40,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,40
1,6,12,4,40,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10
0,3,1,14,10,11,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,40
0,21,6,13,55,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,24,6,19,15,3,50,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,25
0,27,3,13,55,11,40,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,15
2,6,3,19,0,21,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,35
0,4,9,17,45,15,15,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,5,6,23,35,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,35
1,5,1,22,5,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,40
1,5,1,9,20,21,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
0,24,4,22,50,19,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
2,27,6,19,15,12,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,30,20
1,3,1,17,5,12,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,55
3,3,3,10,35,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,35
0,27,3,0,25,22,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
2,27,3,4,25,6,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,5
1,5,6,4,40,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,10
1,6,6,1,30,15,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
1,15,6,19,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
0,5,1,7,55,6,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,21,3,8,50,8,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,35
0,5,12,8,55,6,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
0,6,12,17,5,14,45,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,20
0,24,4,16,45,14,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,15,5,4,40,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,10
0,6,12,0,20,21,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,27,3,22,20,14,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,0
1,5,12,22,40,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,15,30
1,24,6,12,35,3,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,45
2,21,5,4,25,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,55
1,6,3,1,30,12,50,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,40
1,6,1,21,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,11,0
1,5,12,9,5,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,5
0,4,3,16,10,13,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,6,1,13,25,7,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,30
1,3,1,21,20,5,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,35
1,18,5,13,15,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,15
1,21,5,21,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,13,0
1,21,5,8,15,6,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,45
0,27,5,1,20,22,50,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
1,6,6,22,30,7,10,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,20
0,4,6,19,45,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,45
1,15,5,23,25,7,10,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,16,15
0,4,6,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
1,5,6,12,40,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,30
0,21,5,12,35,9,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,50
1,5,9,19,15,11,30,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,45
0,3,12,15,35,13,20,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,15
1,27,3,13,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,20
1,3,3,18,15,10,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7,55
1,5,1,11,5,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,5
1,18,5,18,15,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,15
1,6,3,1,30,10,20,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,10
0,5,6,22,25,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
0,4,3,2,20,23,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
1,6,1,19,15,6,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,12,35
1,3,9,18,50,16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26,50
0,15,6,14,15,11,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,15
1,21,3,21,20,11,40,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,40
2,3,3,10,35,8,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,45
1,6,12,9,20,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,20
0,24,6,10,15,8,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
0,27,6,19,35,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,35
1,15,6,19,0,19,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,23,15
1,15,5,19,50,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,25
1,21,3,23,0,17,45,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,5,15
1,24,4,12,10,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7,5
1,3,3,15,30,7,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,25
2,5,6,1,20,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,20
1,15,3,5,5,22,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10
0,18,6,3,15,0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
3,6,9,23,15,9,50,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,25
1,21,5,0,55,14,55,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0
1,3,6,4,25,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,19,25
0,15,6,16,55,14,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,30
2,27,6,12,35,14,35,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,0
1,4,1,23,35,16,30,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,5
0,21,5,11,50,10,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,30
1,6,6,18,0,20,25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,35
1,6,6,19,15,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,15
0,4,3,15,50,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,50
2,15,6,4,25,6,45,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,21,40
0,5,1,14,5,11,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
0,18,5,18,10,15,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,55
2,4,9,7,40,17,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,14,25
1,3,9,16,10,9,45,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,25
0,3,3,22,55,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,55
0,21,3,14,0,11,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25
1,3,6,10,25,22,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,35
2,6,6,4,25,5,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,22,55
2,5,9,4,25,19,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8,55
1,6,1,6,50,5,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,25,35
1,21,3,4,25,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,20,25
